0.20704996234689577,0.6371748127319322,-0.6449705135900433,0.7121336046611889,-0.906603127554953,1.22491728268923,-1.5715220127652847,0.3560134116969144,2.0662765612710534,1.0205635058670923,-2.2990111224904624,-2.3091332463924665,0.4378686953795963,1.479028452166771,3.0047041404808414,0.11266350737873353,-3.0818034688636113,-4.09315433152838,-0.4650720823577044,4.151245305660976,4.322326379217059,0.10582743707899983,-3.6754748842780587,0.7595672285910954,2.437237449718695,1.0041451638733112,0.9887006740421612,1.8544145473737015,-1.6507540591361611,-1.1784509805819794,-0.401352233838028,0.1255446567429032,-0.98388411246783,1.4997854269271433,-0.3102877559705332,-1.761344704062304,-2.0051189413718715,-0.5988519024549294,0.7842454652954274,1.7771772955192477,2.2964029355993962,2.5624329124127594,3.667482125337916,-2.3787694411550158,-3.6858560161859795,-0.9542146650235539,2.4742381481781206,2.9929877424573714,2.951579004984444,0.8730355961337863,-2.4249776424627782,-0.12522477172719354,1.8170433187493416,-1.5134161164638384,1.2840834081162242,-1.2399590132607696,1.430372723470853,0.4712762768412209,-0.3636019022114676,-2.665881184220002,0.01203523827481419,3.1170335118724237,1.6283180232724013,-2.9179790217697716,-0.633680116471221,2.3554967959057875,1.930360237685779,-1.1584692921600164,-1.5584589181368047,-1.09986060111424,-0.2650670422906062,1.1665558824289999,-1.1371372970482232,1.1995348462034996,-1.4079803538623286,-0.43142161771350745,1.3241264838825086,2.609335204623757,-2.963040522079116,-0.8678807398528845,3.3334972278665758,-0.8843217092070444,-1.3651667972705424,-2.596602666401801,-3.014772694598324,0.209093994740518,1.9968121465339634,2.3592227654830413,0.6992179086411857,-1.836318851432985,1.550501060322808,1.3236005274119038,-1.063338025729219,-0.4698247683458919,0.9906180566063971,-1.158824593660976,-0.5467680691022714,1.695462409772651,1.0044538621379897,-1.6004288054396316,-2.126483783979543,-2.0801983836045954,-1.4651724521342222,1.691951966974789,-1.4386861623196112,1.2501018642887964,-1.2422673130503255,1.4789576517350496,0.45064607974610765,-2.4527263149248477,-1.249303393355536,3.3066837284837174,0.9392830905586956,-3.2577096959002447,1.3721401371940924,2.1427350085602304,-1.363989256195578,0.6971664670436793,-0.4903022285625457,1.0620414259690663,-2.397754982357016,3.972790470528173,-5.061945526236676,2.5575490009239745,4.812684586612023,-1.132278724937503,-2.6626043169663296,-0.6735547796692655,1.2617037060350156,-1.4730918795443928,0.7461877756988768,3.016156682036807,-3.496415847426052,3.471941632740475,-3.131270777603237,-0.0727464926466723,2.417028539934401,1.0757520898887136,-1.1255525910904343,-2.175370810094647,-1.8923542315643611,0.44180673736920806,2.1940569526526503,-1.9007661414389705,1.4384209322235888,-0.9962679944308118,0.8181055124407206,-0.09209935635827533,-0.5819478857480359,-2.0326705245108236,2.4018543255854716,-2.4623264205095925,-0.1784299817048688,2.075320297707993,-0.3149735972128882,-1.5461646965068458,-1.8230041798482155,2.1955168503201086,-2.334065304727546,1.491910681885237,2.2142457094047785,-2.10584888457035,-0.9119031675055901,2.2357395813378687,-0.5816942845787829,-2.8417335247297224,-0.23301691352478252,3.401487591590469,1.62571827772646,-3.4790537819778935,1.3775211389918995,3.110352911535409,2.7539102174509065,1.0058798319706088,-2.6044633427971484,-1.835258726586393,0.22786925590609752,2.1996467853074355,-0.904054990814023,-1.836833312895722,1.5950246524642975,0.8518696758635531,-1.1015214768072228,0.8469151797808576,0.8290140586895751,-0.012161649896718186,-0.6633076635163518,0.6404545038260406,-0.23967578763357245,-0.7538110636416478,-0.6602559611242758,0.6983718834885004,1.50707602284431,-1.8884612443788793,2.238940366447077,0.848876006167077,-2.625079087737466,0.8782486311059389,1.5834845837606562,2.4652673113007793,-1.1144057529705793,-2.170928841334178,-1.1545900084932441,1.1535653805279222,1.8104012436153327,1.6654273639141737,0.162924149513976,-1.5481835861774271,-0.6407839292364228,0.4824900818340275,1.099421957719848,-0.8731121812624387,0.6171404140111857,0.4419868691989946,-0.3981602120459382,0.5055978141530348,-0.7501817224373949,0.4629870749713756,1.2236116532477417,-1.2568237991952569,-0.7082149351934353,-0.24033769291383722,0.5037395657094943,0.7542830832433272,-1.0546698441888351,-0.9566941158139111,1.9715043919715525,-2.4462220231769347,2.6618806025964776,1.7836029802551738,0.24593955280641072,-1.9608680152570823,0.1411968818602264,0.2696617650985557,-0.5993117376789981,0.1818560549986688,1.534426083957935,-1.5096712065084439,-0.228974733953244,1.0485720412791086,0.7897879086200632,-0.06553061907447331,-1.0725814440127255,1.2344084389379564,-1.2248378697597504,0.0699285205847079,0.8861888092118952,-0.67149898381634,-0.1500802485404258,0.5672662930495851,-0.7879900769188464,0.32662104584253004,1.66049953188098,-0.0977880610266653,-2.5825231375832245,-1.2793502916341444,-0.9314664179724362,0.21732079360945264,1.2151086704535612,2.730717735343772,0.2919536808580195,-1.7163732968445728,-0.7550185581760293,0.4405636801826961,0.027704384234733294,0.7692087293870893,-1.1762338548561828,-0.23847082963061203,1.8670769143024153,1.3335183782408664,-0.12339534126984643,-1.5504377699232739,0.5823299052886546,0.8440470470894288,-0.6847609568882562,0.12788381829580758,0.9717813057204009,-1.2640953340958196,-0.8742341138463167,1.645855058929364,-1.2776850463911456,-1.4890461459327828,-1.3032034154151921,1.1698481581744242,-1.144290552356466,-0.7126721103492107,0.16825594300741217,1.7696380618469434,0.40972361321240236,-2.16862605844438,-1.4401086084544066,-0.3219783605429766,1.6970824550428076,-1.2318039105666392,-0.44542255987590307,0.2588007707216106,-0.35579153811986036,-0.32889149440685184,1.0726729128088888,0.05207617511354965,-2.0177364807204663,-1.5254219736409598,-0.2545631517138012,2.69848211028513,-2.653930073691925,-0.1459561912922881,2.1801094726053196,1.869126353596442,0.5703092149529787,-0.21219816555104346,-0.8054137069748913,-0.7806930036044807,-0.4353375820775478,0.9178501297745078,-0.9656965712768593,1.0210162238391611,0.7963357064188791,-0.3016536116980186,-0.6172453558921756,-1.336807529873949,-0.7146158607668927,-0.7697319868530349,-0.02390375077025708,2.472453089709732,1.4847524605935334,-2.7362588330713153,-2.399404317511424,0.5419260197927868,1.8527592518009768,1.9798201836216578,1.7262888779385277,0.8154463548877586,-0.9319019286545349,0.7622227781462139,-0.4008677820008301,-0.8099262696844548,0.9499228739884795,0.3632962661272256,-0.1845175516089721,-1.277032413793262,-1.6415990248278993,0.9002225046643303,1.901607893209473,-1.9931939044843971,-1.495529033695989,1.2149533226548752,2.0895421457344403,-1.0438069657736424,-1.9671867555425273,-0.16145764328142864,1.7227985125052565,0.9214913992417489,0.6819182222107286,-1.3963467085633392,-0.39685687381272183,1.3781704172384603,0.7031751849527395,-1.4652523298008968,-0.15781091477022302,1.4108592418902899,0.3037276281828866,-1.0731229264265865,0.8615712313943874,-0.7099833484835358,-0.3740941998693768,0.2504685966863478,0.838473496189863,-0.5443567933869428,-1.1997215692735412,-0.07466689527605058,1.4932288106016787,1.1011526743439137,-0.06199171230733,-0.8608644688147775,-1.2748566902397114,-1.3731892076677552,-0.5448873036938934,1.0277612026306253,0.8876515138137883,-0.170039328640851,-0.7533423893651864,0.7619765285108713,-0.8495066284600665,0.988570387787683,-0.7544175408259841,-1.1971664582396473,1.1563285076233878,-0.9902387307152893,-0.41585357010814344,0.48663157067474677,-0.3076268972483624,0.28246669028869825,-0.43710803978150653,0.7003511171060745,-0.9481528722195116,-0.7583649060491748,1.1991020670700743,-1.2462299981575518,-0.002258686296090121,1.360612259481442,-1.4442053083599213,1.4830253735388401,-1.4070746358267041,0.9332516536742067,0.981950329894566,-0.16262050022095426,-0.6127139703391816,0.20068679810536208,0.7100142427380949,-1.18805051980341,-1.4193418543873328,1.946638134674279,-0.6084265908371342,-2.89746016242046,0.6059028113200456,2.9553534484179207,-1.6114407630667489,-1.8680674013550413,-1.2743392903651263,0.540346709583076,-0.3439252404554861,0.6574859109347057,-1.330297738397616,0.9321822691916071,2.440987654276114,-2.3268593908008013,1.7420766016830813,0.2345446182791484,0.3563259323040981,-0.5088427194108991,0.7637286513092871,-1.1772941026047388,1.1639078700846082,1.3036147161169762,1.8584619786752938,2.428989329024176,-2.3114692983395946,-1.3950576066992175,-1.1008744612425732,0.1661474741686516,0.8986373382857643,-0.8741158421982779,-0.36995077758600836,1.404405407337297,-1.752701381041548,-0.7959146200928717,2.1073926202647937,-0.4337437690839573,-1.850621936732274,0.5433873795946729,1.380110704037561,0.12657569700929222,-1.3341010280726249,1.5736409433348875,-1.924074875599477,-1.153620181477841,-0.8077933255806486,-0.372003687516429,3.025663375482817,1.2308673928302636,-2.8793161000151897,2.670190887030554,1.0540779036545624,-2.317321227699893,-0.9071013168499292,0.5383533963853422,2.144513467337329,2.388079759348441,-2.4497932435511274,0.9866732423320089,2.4310680296470784,-2.3253873184033687,2.158611708187974,1.9929781632168098,-1.6614891560831633,1.361318126686131,-1.130479394693643,1.0893298104632996,-1.2116386584042211,1.289413235761294,-1.1631627525666723,0.6694063351735657,0.7828333148291298,-1.0361964266789334,1.613053155723506,-2.282869655799186,-1.2126217716940173,3.154015819283939,2.176249524040233,0.28157308623903315,-3.0799944888464164,0.5640532415328442,2.545758427346944,1.7698267175378235,-1.860295851488416,-0.34861622631812705,1.1424575054585173,0.8113555759597934,-0.7273566612264869,0.7408047703233699,-0.8572664627794531,1.1718845130596456,0.2637346738522537,1.9373951695188611,2.2212637329974214,3.2572838840692535,0.4749012656515559,-4.13332757249507,0.1723781780618,3.9338364665806584,-3.554602955418265,-1.4406310998928868,1.2662536647049636,2.626791462677448,-2.687652165739671,-2.3866748733685936,3.472664392304903,0.9698641430466718,-4.58340515271454,-0.8790531592515944,5.1499411128899535,3.5881336061855476,-4.645942875181316,0.46994242540795267,3.4568920109276187,3.06683443500607,-2.584424436184987,2.476407329840017,1.084302193341281,-2.4158925948011656,2.074936012735679,0.705222148725751,-0.9059891946140286,0.5358852764205955,-0.3611180586966984,-0.5631718004066478,-0.010994234283549693,0.9410918860946172,-0.8387624483836448,0.5962223871115121,-0.43583377988337196,0.4736320788883066,0.3898787393869169,-0.8395646370607099,0.975019275901171,-1.0204368428975368,0.29528699079669163,0.9983198346059802,-1.0127550891933346,-0.9083671518011752,-0.5109731429502996,1.4199489660728926,-1.6478040776607707,1.0192245734913508,2.0356203156227823,-0.8998216176222545,-2.0558415300219193,-0.2613651290226645,-0.37983894380624356,-0.11870305182048863,1.554073460952212,-1.4864344850385214,1.317893563974455,0.21640804727687454,-1.6924014367118052,-2.3741537204538683,3.2766732651633057,-3.71825567173137,0.3276736036085037,2.4329627721029943,3.714347429505235,1.9333125729438108,-2.8118612167148704,-0.6669763631983059,1.7430213066036673,-1.3256001108261544,0.17180171266682248,0.90059650794041,0.6303626723232978,-0.692240004868158,-1.1622288471182796,1.423513178961143,-1.6740797912938572,1.7684578348189899,2.0077707677798693,1.2208224173587996,-2.0335845676428908,1.8628639125752366,1.8554345582940261,0.22347170467032787,-0.822316851944243,-1.2978701659736418,1.0781142761922824,-0.851528403670929,0.5465495746438763,0.5137924431776378,-0.480929091194887,-0.14164963674578576,0.7642712616887191,0.15279907950168067,-1.3254963331763658,-0.06193113653208142,1.4890486354704604,1.6809666737831208,-1.564689490887275,1.2451979604274743,0.40740190205441174,0.7199283918175554,-0.6170145253211876,-0.27888646930995536,0.48668658150743765,-0.05744087752673064,-0.3191556248335652,-0.13688257903212345,0.41366992436640043,-0.6566456438292192,0.4004308292219563,1.4391397734455713,-1.7884854185628132,-1.4489261382152188,0.3507977009290062,2.108305799920977,0.6048395503411488,0.1705517839442658,-0.21708559516433873,-1.3688059889683888,1.1932291038161364,-0.13840964560969973,-1.1031253835097588,1.2314163849282826,-1.470072066428217,1.928084815742312,1.9963856402965663,2.6752179215291467,-0.3660877012168047,-2.5409774081612464,-3.5644976046562133,-0.6261884128729768,1.5732753173932184,2.3410477360779383,-1.4730584425606499,0.6484276102256991,-0.1875767831012273,0.1923376496558521,0.5139096778839429,-0.9547051143051362,1.302211927006241,0.5774811578883294,-1.36512393002814,1.105998176442158,-0.7546228755233948,0.4383273869934749,-0.25645290563580214,-0.03295326139129007,0.11249203936835285,0.6920881403359379,-0.5825556259402985,-1.3302189335438912,1.4848118529019827,1.470073001734477,-0.4483683474351153,-1.1104087184280118,0.1595970383483473,0.5862567243565807,-0.2853905803575131,0.6671828287415695,-0.04952869100666998,-1.4627617448178167,0.281411375232719,1.4076134876101354,2.816764342890691,2.5483260224255533,-3.2537604730615985,-0.6273910228857829,-0.15836042619811005,0.4956968838118756,2.4699837527124795,2.4690253296889777,2.1065272870232823,0.2297835181050192,-1.5984021130410224,0.48268073744993306,1.2912431805023363,-0.7698153347437734,-1.243813615275812,1.273905767806345,-0.18480921613097542,-1.3268781229434785,-1.2238023545909265,1.255360551543971,1.268695506771982,0.7421645320058421,-0.7730271260701652,-1.4407371609260042,1.602012916044405,-1.7840714294880669,0.16548578812277331,1.8305234925276586,-1.5512611314746627,-0.8831390206332349,0.7495958028714829,-0.6070700017594651,0.7792263796030316,-1.1528809694377469,1.5336034460907357,0.5684054043904849,-1.9814547929715889,-0.610798707806265,1.6463398550272832,2.022965071440358,-1.3575292097942857,-1.923835090959438,0.318212674492495,1.2984315859965572,1.73153473810583,-1.6060415686159395,-0.06616498070280935,1.2187683218974612,-0.9786552911746099,0.735406436034405,-0.5154289202612653,0.06214443913372412,0.22010183706885067,0.08645135723651609,-0.22599575507256153,0.3354154700662845,-0.5001351734202508,0.7043087771997687,-0.22690079703898944,-1.1580049127616683,0.051792346831005476,1.4730658825162393,1.002335369031455,0.12491015133910036,-1.2896974355210529,-1.0528096490491667,-0.2362753959889808,0.6372666982613431,-0.5702792265641787,0.6986774464278801,-0.6019705556533009,-1.4160969771817542,1.7963077728219554,0.5786652495055397,0.13556891176990507,-1.101721974071884,-1.7981518569310604,-2.6558348507078855,-1.1464367554601245,0.6493669779697261,2.233828581653889,0.7111125879471554,-0.41669310509337737,-1.3592650793699257,1.1190762436125696,0.5663785415938875,-0.8525295492352882,0.8009106960059688,-0.7634376990357605,0.7300461899087187,0.538140034641162,-0.8660154122367297,1.0639411262645084,-1.2682575342362565,-0.5827830088179945,1.2998069692157488,-1.0952441291571557,0.923822455445281,-1.0156787866217798,0.8879192081299313,2.0145014348810633,-2.1364331496953373,-3.114528240743047,0.05208117394218227,3.282633403930093,-1.9067201314713496,-2.420296753762095,-1.433098333333627,-0.4628792686751793,1.2526920029017634,-1.4016638935675634,-0.30009879416501634,0.7140695047153418,1.859349794350282,3.33066578714989,-3.122119079620479,-0.36868149873383005,1.6393950472436014,-0.9732617796962159,0.7937569057522027,-1.1587359631457537,2.13818893119624,2.3501871814568136,-2.4999575282292135,-0.5088653710072333,0.4923182832419071,1.3641501528154114,-1.3094943208369014,1.6691931836400808,-0.9412655313132112,-2.9920641096125085,-0.9599451820753342,3.052906564806193,3.9876052211652984,-3.777040277803281,-2.785151156268612,-2.757766667104043,-1.33304959379182,2.287668142838727,-1.9755569639723767,-1.5738057821358646,1.138710238382741,0.9604026500525387,-0.5350454883560738,0.5467911110329382,-0.9653924941285733,1.7878468398822767,-2.1889529263510017,-4.150200311716861,-2.858062815364634,2.3785261545694767,6.152642042866946,8.671853093649903,-6.6065079333393095,-9.65829446550876,-8.492649841625239,-7.48401046614263,-4.844995426508133,-1.6936225614044338,3.283966290954817,4.484666784816867,5.396424251964,3.0352785961726636,-2.994606059276072,-0.42714632531675445,0.30069927030213145,0.4208600026086754,-0.24050130398342615,0.7154057875052926,-1.6916849765105404,2.822073639333817,-3.72291663093274,-2.712686019449578,-0.04599914302793671,3.9172879826415965,4.007720964738443,1.7815296148413258,-3.045570306926757,0.6143681523694264,2.1025288304995557,-1.731261593667418,-0.21948318161975253,1.271564490045449,-1.1978762597384844,1.2145711806926742,-1.2862534592282302,1.390381385914605,-1.2502348847066809,-1.6866156651112334,1.8679167606481784,1.3111289423105696,-1.239115462708009,-2.339335657754526,-0.35834234397943,2.445690269482136,-1.239138549845042,-2.40826083539864,-2.0964746335464435,-0.13190884471570105,2.3146764568320677,-1.0292245134073945,-2.1911323880325133,-1.214393643401788,1.8793015746487614,0.6014615380372649,-0.2393278373241479,-1.011622251232837,0.7125284036471754,-0.5183640925716623,0.5330647770085897,-0.7830419654932568,0.8245867799049411,1.6647154960615362,1.4762111014783361,-2.3699226336348276,-0.07543258067874349,2.647377238195165,2.412339898482049,-2.763244236080852,2.883790477641818,-3.0128687534890988,-2.762210360407282,0.39116914006017,2.6019033587288103,-2.0623420912987744,1.5112135817337236,-1.269891068659413,1.4187079656148163,-1.6826778597968017,1.7416537924636364,-1.551690741191578,1.3018439210624115,-0.3942182866981506,-1.1099147395674618,1.0161192191112338,1.2794512947742216,-1.365726703706429,-0.8264771113681133,1.3799758503014807,-1.323094430115748,1.2385013034418506,-0.1810160575199592,-1.0256479860802834,0.9317656956217849,-0.8767336207251334,0.8639149681007118,0.46867709597378554,0.33079141218091207,-0.7827631333731839,0.6047187917977018,-0.427633495935802,0.48502093959365045,-0.9105735396810972,1.5640453816415731,-2.150543897971651,-1.2624345686389262,0.8804989574509615,2.27122376239354,-1.775656245159792,1.1830671218567255,-0.4046924828674452,-0.49769180194671486,0.03787565649107787,0.2802294487076894,0.0679614760714814,-0.5726430449505803,0.19441360623087378,0.8062297284631448,-0.4629655003840646,-0.6966177276695833,-0.7839613304894433,-0.09441859497562895,0.7113290211040105,-0.6716008805594909,-0.30828103197948553,0.24661037650437848,0.6818330954047237,0.0776692819832959,-0.6068628136582169,0.39848055438140134,-1.2978223845866077,1.0088429100913943,0.1207258734853353,-0.7209468743170322,0.6150290336277606,1.1925641524186614,-1.0013112129060664,0.8637909425089976,-0.8406457296582046,0.9614519190437181,0.9263849667886128,-1.3266900810337483,0.8274238496343851,1.2110501645828535,-0.8772739903693109,0.4742581396954538,-0.1825990732097325,0.12494834673977541,-0.2464179562863886,0.07965033803905362,0.44560301714249423,1.3695312013061058,-1.6160535204694888,1.599016498637811,1.6494078608547886,-1.63560673199432,-0.756316378522395,-0.027094612797873542,1.3633963582375763,-1.1230965665685373,-1.1762068381359148,-0.9691999534082403,-0.26101100747298067,1.0073668217871836,-0.9304649134501765,-0.8478250713247654,0.36976774435209864,1.15963650743139,-0.2184986340454418,-1.0281371238622852,-0.3701067682422137,-0.2548510938178595,0.566300371500008,-0.4215945411562137,0.189454815491414,0.2643978426750777,-0.6299740905027565,0.7856517287100708,0.3636604525335999,-0.9177217565317031,-0.8620269833012706,0.9509947983029632,-1.092323007579535,-0.7978952002244901,0.6683629736614212,2.0359738272817953,-2.259952330861069,-0.17834195453392318,2.1116173244110703,-1.7169552263747632,-0.5520045221895039,-0.444517971752381,0.6575460584473368,-0.1506788412133879,-1.0158573665044062,1.4409946611585662,-1.788975617716545,-1.0229001253904322,1.698485293858774,0.826217492993842,-0.19945952686054447,-0.5832478100859746,0.6126023121570147,-1.0047581663163083,1.5950541441518575,0.8829971151204787,-2.3122786460189992,2.027503488086025,1.9111423813094035,-1.0037611899000005,0.576242679912975,-0.49907118874709566,-0.03544554365852476,0.8079778340340866,1.5578031070181224,-1.7879339063772013,-0.9991583150161184,-0.921198168989731,0.42388641980928865,1.0587268465759476,0.8687371626838623,0.6868652976060909,0.1718719576181403,-0.3830311989058358,0.4738744557587246,-0.6291267239355282,0.7415588472450989,-0.7636922521804516,-0.3778445383720255,0.37383853038073245,0.48263002851358733,-0.46500177669065385,0.43706156122919565,0.5889784539496038,-0.7413901383881326,-0.732526673790647,0.9229081150185973,0.9246781091641684,-0.7949322530024391,-1.2733730244321462,1.4474209952644843,-0.3787657647712118,-1.736413998724982,-0.46629222356290156,0.7179180357732037,1.607247243064647,-1.4054404569051724,-0.48689991212272626,0.8817538734120675,-0.051936567144617474,-0.4159638719239073,0.26527480433743866,-0.14516135544554284,0.4750721744932318,-0.6146169747080482,0.7829468393482043,-1.1684249338623853,1.8267655021972815,-2.5269517645327477,0.2026036112533936,3.2027511280499557,-0.004880480236955321,-2.8153604937457377,-0.8649534942370857,2.2433384078556826,1.108831997240518,-0.264396174119204
